"","X","Y","Symbol"
"A830052D11Rik"," 5.837455"," 4.039246e-02","A830052D11Rik"
"C130075A20Rik"," 5.067816"," 3.373771e-01","C130075A20Rik"
"NA"," 4.400885","-1.261317e-02","NA"
"NA"," 3.382504"," 2.572230e-02","NA"
"NA"," 3.451812","-8.438464e-02","NA"
"Lrp1"," 4.920781","-9.664553e-02","Lrp1"
"AU045717"," 4.923194"," 8.734183e-02","AU045717"
"C79818"," 5.639488","-2.052198e-01","C79818"
"NA"," 4.974800"," 6.839671e-02","NA"
"Eme2"," 4.423304","-2.356612e-01","Eme2"
"NA"," 5.186583","-7.719718e-02","NA"
"Dopey1"," 4.388433","-4.275891e-02","Dopey1"
"Adm2"," 6.758747"," 1.199976e-01","Adm2"
"NA"," 4.148439"," 1.862348e-02","NA"
"Mycbp2"," 5.675168","-1.280598e-01","Mycbp2"
"NA"," 3.768222","-1.042972e-01","NA"
"Dgkb"," 2.920810","-1.063976e-02","Dgkb"
"NA"," 7.312243","-4.156857e-02","NA"
"Ccdc88c"," 4.342690","-9.689334e-03","Ccdc88c"
"Cacna2d4"," 4.196870"," 7.046154e-02","Cacna2d4"
"Esrra"," 5.462644"," 4.211739e-02","Esrra"
"Dgkk"," 8.452734"," 8.270597e-01","Dgkk"
"Rcsd1"," 4.404808","-3.147499e-02","Rcsd1"
"NA"," 4.685994","-3.338810e-01","NA"
"C130026L21Rik"," 5.811410","-3.758889e-01","C130026L21Rik"
"Dok7"," 4.475142"," 1.280752e-01","Dok7"
"NA"," 5.584275","-6.696115e-02","NA"
"Gm26806"," 6.547456"," 1.268571e-01","Gm26806"
"Kri1"," 4.047664","-1.852557e-01","Kri1"
"Fign","10.404182","-2.312713e-01","Fign"
"NA"," 3.776652","-1.422139e-01","NA"
"Gm31875"," 5.280180","-7.869006e-02","Gm31875"
"NA"," 4.054144","-5.824290e-02","NA"
"NA"," 5.728628"," 3.157829e-02","NA"
"Prdx6"," 5.420847","-1.378828e-01","Prdx6"
"NA"," 2.958147","-9.170864e-02","NA"
"NA"," 4.930273"," 3.655761e-02","NA"
"Neat1"," 7.612213"," 1.585974e-01","Neat1"
"NA"," 4.355347"," 2.775802e-01","NA"
"Abhd17a"," 9.668122","-1.681634e-01","Abhd17a"
"Hgf"," 7.422739"," 1.009819e+00","Hgf"
"Scap"," 5.210401"," 7.061415e-02","Scap"
"Tra2a"," 7.122825"," 1.824266e-01","Tra2a"
"NA"," 5.466385","-4.229617e-01","NA"
"NA"," 3.952861"," 1.105915e-01","NA"
"NA"," 3.952982"," 1.562274e-03","NA"
"NA"," 6.453297","-1.721886e-01","NA"
"AU023386"," 3.222266","-1.062263e-01","AU023386"
"NA"," 3.747225"," 2.799427e-02","NA"
"NA"," 4.059900"," 2.226061e-01","NA"
"Dnah6"," 5.811106"," 1.015583e-01","Dnah6"
"NA"," 3.294725","-4.104848e-02","NA"
"NA"," 4.417475","-1.039667e-01","NA"
"Fam13b"," 5.223274","-2.381188e-01","Fam13b"
"NA"," 5.310573"," 1.769147e-01","NA"
"NA"," 4.386480","-2.446690e-01","NA"
"NA"," 3.429850"," 1.441807e-02","NA"
"Tax1bp1"," 4.360362","-7.530524e-02","Tax1bp1"
"Qrich2"," 4.192026","-1.987412e-02","Qrich2"
"4732423E21Rik"," 5.397915","-6.752280e-01","4732423E21Rik"
"Chst2"," 5.194875","-1.117444e-02","Chst2"
"NA"," 7.819476"," 1.050843e-01","NA"
"NA"," 6.184044","-1.217749e-02","NA"
"NA"," 5.845183"," 2.090719e-02","NA"
"NA"," 6.157247"," 6.485649e-02","NA"
"NA"," 4.514822","-2.366131e-01","NA"
"NA"," 5.098552"," 6.240933e-02","NA"
"NA"," 5.620851","-1.474493e-01","NA"
"9430064I24Rik"," 5.143513"," 4.555040e-02","9430064I24Rik"
"Gm32444"," 3.020895"," 4.007509e-02","Gm32444"
"Tmf1"," 3.725823"," 1.352881e-01","Tmf1"
"Slc9a4"," 4.295859","-1.952805e-02","Slc9a4"
"NA"," 4.077729","-1.617018e-02","NA"
"Gm11627"," 6.992949","-1.561698e-01","Gm11627"
"Nav3"," 5.579914"," 4.228662e-02","Nav3"
"Sh3pxd2b"," 6.654439"," 7.405226e-02","Sh3pxd2b"
"Klf3"," 4.238756"," 6.790342e-02","Klf3"
"NA"," 4.738523","-6.875820e-02","NA"
"Chfr"," 4.724553"," 1.164016e-01","Chfr"
"Ptk6"," 3.177863","-8.455060e-02","Ptk6"
"NA"," 4.479504","-1.136472e-01","NA"
"Smg1"," 3.271027","-1.646412e-02","Smg1"
"1700011B04Rik"," 3.351890"," 3.735495e-02","1700011B04Rik"
"Ptk2b"," 6.276624"," 1.357449e-02","Ptk2b"
"NA"," 4.203095","-1.705219e-01","NA"
"NA"," 4.128327","-4.193302e-02","NA"
"AW061147"," 4.087631","-7.848642e-02","AW061147"
"NA"," 4.109581"," 1.289484e-01","NA"
"C79709"," 5.164181","-2.204194e-02","C79709"
"Foxk2"," 5.726009","-1.669181e-01","Foxk2"
"C81608"," 5.868332"," 7.137342e-02","C81608"
"NA"," 5.962425"," 2.836931e-02","NA"
"NA"," 4.100014","-1.503566e-01","NA"
"C77190"," 3.299235"," 1.409301e-02","C77190"
"D12Ertd247e"," 3.343376"," 6.030075e-02","D12Ertd247e"
"Rif1"," 8.513991","-1.388773e-01","Rif1"
"BC002059"," 4.500583"," 1.653068e-01","BC002059"
"C77027"," 5.981328"," 5.730915e-02","C77027"
"Eif4h"," 6.036103","-4.159400e-01","Eif4h"
"Usp20"," 4.730413"," 1.228832e-01","Usp20"
"C76555"," 4.507426","-2.488448e-01","C76555"
"2010109K09Rik"," 4.222777"," 1.242965e-01","2010109K09Rik"
"NA"," 5.177381","-3.270487e-01","NA"
"NA"," 3.396753"," 3.198529e-02","NA"
"C79452"," 4.009036"," 2.819587e-01","C79452"
"NA"," 5.004287","-1.944392e-01","NA"
"NA"," 5.927358","-1.675789e-01","NA"
"NA"," 4.754026"," 9.518269e-02","NA"
"NA"," 5.247010","-1.707539e-01","NA"
"NA"," 5.519598"," 5.538208e-02","NA"
"Zfp825"," 5.311715"," 2.881759e-01","Zfp825"
"NA"," 5.988984"," 4.458582e-02","NA"
"NA"," 4.772272","-1.384801e-01","NA"
"G730013B05Rik"," 3.937353","-9.251671e-03","G730013B05Rik"
"Gm19818"," 3.956286"," 3.173138e-02","Gm19818"
"Birc6"," 5.584257","-2.929381e-01","Birc6"
"Muc20"," 5.586027"," 1.789223e-01","Muc20"
"NA"," 5.678410"," 6.808548e-02","NA"
"AU022052"," 3.691273"," 8.676781e-02","AU022052"
"Plcg1"," 4.645928","-1.141505e-01","Plcg1"
"NA"," 4.251217","-1.739493e-01","NA"
"NA"," 4.127930","-1.381713e-01","NA"
"NA"," 4.901906"," 1.489250e-02","NA"
"AU020147"," 5.049741","-3.672970e-02","AU020147"
"D9Ertd241e"," 5.287327","-4.436816e-02","D9Ertd241e"
"NA"," 5.562968"," 1.111701e-02","NA"
"Fchsd2"," 3.222815","-5.824953e-02","Fchsd2"
"Baz2b"," 3.237444"," 6.840918e-02","Baz2b"
"NA"," 5.336039","-4.713484e-02","NA"
"C80865"," 4.157273","-1.790081e-02","C80865"
"D6Ertd160e"," 3.283388","-1.138999e-01","D6Ertd160e"
"NA"," 4.507144"," 4.035491e-02","NA"
"NA"," 3.446423","-1.357511e-01","NA"
"NA"," 6.555334","-1.678573e-01","NA"
"Mpdz"," 5.201148","-3.118827e-01","Mpdz"
"NA"," 4.949949","-1.741784e-01","NA"
"NA"," 6.802054","-2.650100e-01","NA"
"NA"," 4.870075"," 1.780626e-01","NA"
"Ccdc66"," 9.516962"," 2.617815e-01","Ccdc66"
"NA"," 6.417432","-1.428302e-01","NA"
"C80060"," 3.861975","-8.896286e-02","C80060"
"NA"," 4.189001"," 2.556449e-01","NA"
"NA"," 5.509549"," 1.873602e-01","NA"
"NA"," 3.566869","-1.987065e-01","NA"
"Gm31718"," 4.548385"," 9.087237e-02","Gm31718"
"NA"," 5.827833","-1.082029e-01","NA"
"NA"," 3.199716","-2.574528e-02","NA"
"B3gat2"," 3.447218","-7.121198e-03","B3gat2"
"130004C03"," 5.171078","-6.060176e-01","130004C03"
"Itgb3bp"," 4.978607"," 1.884682e-02","Itgb3bp"
"NA"," 3.474375","-8.584315e-02","NA"
"NA"," 5.830421"," 1.515545e-01","NA"
"NA"," 3.827556","-1.265791e-01","NA"
"NA"," 3.999356"," 9.449828e-02","NA"
"NA"," 3.823501","-2.058141e-02","NA"
"B930036G03Rik"," 8.497844"," 2.517921e-01","B930036G03Rik"
"Supt20"," 6.427857","-1.153380e-01","Supt20"
"C78344"," 3.191227","-8.530407e-03","C78344"
"Zfr"," 5.015232"," 1.360044e-01","Zfr"
"NA"," 3.518906","-2.378396e-01","NA"
"NA"," 3.454986"," 1.050144e-01","NA"
"Zeb1"," 6.570136","-1.236686e-01","Zeb1"
"NA"," 4.605903","-2.486861e-01","NA"
"NA"," 7.872206","-2.304951e-01","NA"
"Msi2"," 5.749882"," 1.255161e-02","Msi2"
"NA"," 5.404661"," 3.496971e-02","NA"
"NA"," 4.040226","-1.493445e-01","NA"
"Prmt7"," 3.549676","-2.570542e-02","Prmt7"
"NA"," 4.839871","-6.014779e-01","NA"
"NA"," 4.178415","-2.015660e-02","NA"
"Lvrn"," 3.285532"," 1.453859e-01","Lvrn"
"Rhoh"," 3.758348"," 4.269579e-02","Rhoh"
"NA"," 5.583309"," 2.900802e-01","NA"
"Cpeb2"," 4.417041","-4.712224e-02","Cpeb2"
"NA"," 5.424983"," 6.443510e-02","NA"
"Gm31674"," 3.488968","-6.592563e-02","Gm31674"
"Hmbox1"," 5.686254","-6.241980e-01","Hmbox1"
"Mthfs"," 4.423677","-1.749848e-01","Mthfs"
"Tctn3"," 5.617818","-2.905637e-01","Tctn3"
"NA"," 6.281158","-9.348195e-02","NA"
"NA"," 4.008959"," 1.624721e-02","NA"
"NA"," 4.347392"," 1.354159e-01","NA"
"NA"," 4.204223","-2.459088e-01","NA"
"NA"," 4.301535","-2.765634e-02","NA"
"Larp6"," 5.074271"," 2.210357e-01","Larp6"
"Ppfibp1"," 5.450076"," 1.352887e-01","Ppfibp1"
"L3mbtl3"," 4.907189","-5.479299e-02","L3mbtl3"
"NA"," 4.699769","-1.062247e-01","NA"
"NA"," 4.397111"," 3.466366e-02","NA"
"NA"," 6.570553"," 8.496889e-02","NA"
"Hps1"," 6.236545"," 3.732868e-01","Hps1"
"NA"," 5.230028","-6.382968e-02","NA"
"Zfp804a"," 3.818991","-2.094556e-01","Zfp804a"
"NA"," 4.612909","-8.607902e-02","NA"
"NA"," 6.049422"," 8.377802e-02","NA"
"Lat2"," 5.369392"," 9.411257e-02","Lat2"
"Lat2"," 5.309588"," 1.914982e-01","Lat2"
"NA"," 5.929612"," 2.342490e-01","NA"
"NA"," 5.689003","-5.407958e-01","NA"
"Otop2"," 4.821369","-1.459944e-01","Otop2"
"A830091E24"," 4.037892"," 5.191469e-02","A830091E24"
"NA"," 4.509412","-5.067591e-02","NA"
"Abcd3"," 3.676876","-2.233212e-01","Abcd3"
"NA"," 4.257285"," 1.102083e-01","NA"
"Gm19648"," 6.330066","-8.013631e-02","Gm19648"
"Tmem19"," 5.327372"," 8.265623e-02","Tmem19"
"Fn3krp"," 5.316929"," 1.028749e-01","Fn3krp"
"NA"," 6.557772","-9.065773e-03","NA"
"Gm2381"," 4.595350"," 2.414077e-02","Gm2381"
"NA"," 4.876911","-1.766136e-01","NA"
"Kcnj15"," 3.640492","-1.370022e-01","Kcnj15"
"B230369F24Rik"," 3.405085","-4.260717e-02","B230369F24Rik"
"NA"," 6.354249","-6.506914e-01","NA"
"Gm31679"," 4.791030"," 4.757669e-02","Gm31679"
"Macrod2"," 4.763223","-1.420686e-01","Macrod2"
"Hsd17b11"," 3.484805"," 2.273442e-02","Hsd17b11"
"Gm11738"," 5.731200","-2.688168e-01","Gm11738"
"NA"," 3.603820","-7.058636e-02","NA"
"Auts2"," 4.324281","-1.823960e-01","Auts2"
"Clvs2"," 3.479782"," 2.593795e-02","Clvs2"
"9130004C02Rik"," 3.624826","-1.090918e-01","9130004C02Rik"
"NA"," 4.448668","-1.697946e-01","NA"
"NA"," 4.214153"," 5.875592e-02","NA"
"NA"," 4.795711","-5.714894e-04","NA"
"D130084N16Rik"," 6.493425","-1.630533e-01","D130084N16Rik"
"NA"," 4.855274"," 8.690918e-02","NA"
"NA"," 5.746331","-2.036929e-01","NA"
"AI839979"," 5.192932"," 5.508017e-02","AI839979"
"NA"," 4.466912"," 1.100983e-01","NA"
"Gm12992"," 5.715871"," 1.768819e-01","Gm12992"
"NA"," 4.292997"," 6.596453e-02","NA"
"NA"," 6.783553","-9.481059e-01","NA"
"Letm2"," 5.770853"," 4.870137e-02","Letm2"
"Kansl1"," 4.005432","-1.092434e-01","Kansl1"
"6030439D06Rik"," 5.702763","-1.047185e-01","6030439D06Rik"
"NA"," 3.669353"," 1.319306e-01","NA"
"Adcy5"," 3.821531","-3.036180e-02","Adcy5"
"Gata6"," 4.518391","-3.147106e-02","Gata6"
"NA"," 3.898360"," 3.353351e-02","NA"
"NA"," 5.619255","-9.255570e-02","NA"
"Ctso"," 5.020989","-7.357556e-02","Ctso"
"NA"," 6.784735"," 1.233700e-02","NA"
"Alcam"," 3.860123","-3.058425e-01","Alcam"
"Cdc23"," 3.434328"," 8.209433e-02","Cdc23"
"9930031P18Rik"," 5.967524","-4.229180e-01","9930031P18Rik"
"Xpo7"," 3.824678","-8.504804e-02","Xpo7"
"NA"," 4.821193","-3.403984e-02","NA"
"NA"," 3.813331","-2.193958e-01","NA"
"Mtmr3"," 5.112200","-1.337188e-01","Mtmr3"
"NA"," 4.201735"," 8.104146e-02","NA"
"BB031773"," 3.292415"," 9.107572e-03","BB031773"
"NA"," 3.486984","-1.307717e-01","NA"
"Lca5l"," 5.752671","-1.239965e-02","Lca5l"
"D130012P04Rik"," 3.596495","-7.263947e-02","D130012P04Rik"
"NA"," 4.616345","-1.048299e-01","NA"
"NA"," 5.381712"," 5.412313e-04","NA"
"NA"," 3.931314"," 1.492719e-01","NA"
"NA"," 3.164212"," 2.471024e-01","NA"
"Zfp597"," 3.691526","-1.018870e-01","Zfp597"
"NA"," 5.366603","-9.066050e-03","NA"
"NA"," 5.155188","-1.652834e-01","NA"
"Zfp398"," 3.667578","-1.774923e-01","Zfp398"
"4930562C15Rik"," 5.571544"," 6.592358e-02","4930562C15Rik"
"NA"," 5.626571","-7.303405e-02","NA"
"NA"," 6.167962","-1.758931e-01","NA"
"NA"," 4.307110","-2.392495e-01","NA"
"Gtf2e1"," 4.312069","-4.831942e-01","Gtf2e1"
"Plekha1"," 3.094485"," 3.215894e-02","Plekha1"
"Api5"," 5.224418"," 8.688437e-02","Api5"
"NA"," 3.962793"," 2.962851e-01","NA"
"A730059M13Rik"," 6.090929","-6.721119e-01","A730059M13Rik"
"NA"," 4.429691","-3.298152e-01","NA"
"Psme4"," 3.712471"," 1.776149e-01","Psme4"
"Eya1"," 7.097567","-7.095302e-01","Eya1"
"NA"," 3.801052"," 1.811653e-02","NA"
"Grm7"," 5.074821","-1.326175e-02","Grm7"
"Pdzd4"," 4.285231","-1.816531e-02","Pdzd4"
"Calcoco1"," 4.255201","-1.972623e-02","Calcoco1"
"NA"," 4.230422"," 4.356270e-02","NA"
"Tanc2"," 3.745322","-9.554377e-02","Tanc2"
"Hpse2"," 4.868227"," 3.697395e-02","Hpse2"
"Trip12"," 3.670041","-3.441438e-02","Trip12"
"NA"," 4.572801","-1.248092e-02","NA"
"9630021D06Rik"," 3.220585","-1.109576e-02","9630021D06Rik"
"Ints6"," 5.321536","-2.378826e-01","Ints6"
"NA"," 4.422377","-9.416072e-02","NA"
"Gm6936"," 3.965991"," 4.374368e-01","Gm6936"
"Lrp1b"," 2.992201","-1.224854e-02","Lrp1b"
"Gm9796"," 5.645714"," 8.380463e-02","Gm9796"
"A230070E04Rik"," 6.561381"," 3.612204e-02","A230070E04Rik"
"NA"," 4.241953","-1.194316e-01","NA"
"Cog4"," 3.461369","-1.577787e-01","Cog4"
"LOC432459"," 4.155863","-1.178404e-01","LOC432459"
"NA"," 3.912862","-1.552182e-01","NA"
"NA"," 3.987480"," 8.826267e-02","NA"
"NA"," 4.528713"," 1.391402e-01","NA"
"Tcra"," 3.245167"," 5.014288e-02","Tcra"
"NA"," 4.646089","-1.478390e-01","NA"
"Btrc"," 4.984833","-1.008294e-01","Btrc"
"Flrt1"," 3.835318","-8.374752e-02","Flrt1"
"Prkcb"," 3.982028"," 2.784582e-02","Prkcb"
"Apbb1ip"," 4.110495"," 2.827111e-01","Apbb1ip"
"Atad2"," 5.556904"," 1.602234e-01","Atad2"
"NA"," 3.517911","-1.485986e-02","NA"
"Ube2k"," 4.367513","-3.174860e-01","Ube2k"
"NA"," 4.687286"," 2.233078e-02","NA"
"NA"," 4.603314"," 5.559325e-02","NA"
"NA"," 4.637846","-2.260632e-01","NA"
"Ptcd3"," 5.286531"," 1.770608e-01","Ptcd3"
"NA"," 5.370103","-3.210530e-01","NA"
"6030438J01"," 4.519247","-1.800343e-01","6030438J01"
"NA"," 5.989896"," 8.937804e-02","NA"
"NA"," 6.391909","-1.596540e-01","NA"
"NA"," 5.177712","-9.711396e-02","NA"
"NA"," 5.929493"," 5.250198e-02","NA"
"9130221J17Rik"," 4.544820"," 2.262029e-01","9130221J17Rik"
"Sbf2"," 4.606581","-3.501366e-01","Sbf2"
"NA"," 7.738836","-1.548289e+00","NA"
"NA"," 4.174665"," 1.549086e-01","NA"
"Slc39a2"," 5.482602"," 8.475400e-02","Slc39a2"
"NA"," 3.357699","-1.044865e-01","NA"
"Mrps31"," 5.064918","-2.364601e-01","Mrps31"
"NA"," 5.055634","-1.804133e-01","NA"
"NA"," 4.492818","-3.950260e-01","NA"
"NA"," 3.869485","-2.821574e-02","NA"
"NA"," 4.952646"," 1.614994e-02","NA"
"Cnnm1"," 6.262646","-4.348995e-02","Cnnm1"
"NA"," 7.735183","-2.118695e-01","NA"
"Orc1"," 7.301377","-3.514326e-02","Orc1"
"Ptn"," 7.508322","-2.592870e-02","Ptn"
"NA"," 3.931168"," 8.930669e-02","NA"
"A830010M09Rik"," 3.640944","-9.093697e-02","A830010M09Rik"
"Sfmbt2"," 4.566563"," 2.083611e-01","Sfmbt2"
"Gm4132"," 3.901163"," 1.036736e-01","Gm4132"
"Rnf13"," 4.477525"," 1.451195e-01","Rnf13"
"NA"," 3.503669","-6.442603e-05","NA"
"NA"," 4.811522","-3.703011e-01","NA"
"NA"," 6.124416","-1.067286e-01","NA"
"NA"," 4.023039","-2.396878e-02","NA"
"Huwe1"," 6.068696","-4.244774e-01","Huwe1"
"Cdc14a"," 4.668739"," 3.039814e-02","Cdc14a"
"Lhfpl2"," 6.348803","-4.085619e-02","Lhfpl2"
"Tmem202"," 3.177696","-6.479177e-02","Tmem202"
"Rspo3"," 4.653937","-1.998416e-01","Rspo3"
"Ube2w"," 4.911744"," 3.383537e-02","Ube2w"
"NA"," 4.194666","-8.165717e-02","NA"
"Gm14133"," 4.528284","-1.556051e-01","Gm14133"
"NA"," 3.777992"," 3.247052e-02","NA"
"Themis"," 3.925452","-1.345210e-01","Themis"
"Ttll1"," 4.712202"," 2.006315e-02","Ttll1"
"5930430O07Rik"," 5.121131"," 5.299409e-02","5930430O07Rik"
"NA"," 5.598139"," 8.546478e-02","NA"
"Rnf217"," 5.595489","-2.585527e-01","Rnf217"
"Wnt9b"," 7.108298","-3.580303e-01","Wnt9b"
"Gm19461"," 4.556551","-1.389949e-01","Gm19461"
"Lrch3"," 5.638931","-2.536779e-01","Lrch3"
"Fgf2os"," 4.338183","-6.095854e-02","Fgf2os"
"NA"," 6.260707","-3.375077e-01","NA"
"NA"," 4.664735"," 9.279786e-02","NA"
"NA"," 4.018907"," 5.318548e-03","NA"
"NA"," 5.181445","-4.085184e-02","NA"
"NA"," 3.691765","-8.165550e-02","NA"
"NA"," 4.192659"," 1.416404e-01","NA"
"NA"," 4.234397"," 8.029550e-02","NA"
"NA"," 5.579324","-4.646576e-01","NA"
"NA"," 3.688528"," 4.154726e-02","NA"
"NA"," 4.593308"," 8.362227e-02","NA"
"Fgfr2"," 5.101488","-1.730784e-01","Fgfr2"
"NA"," 4.176951","-2.384575e-01","NA"
"Gtdc1"," 4.569941","-1.465682e-01","Gtdc1"
"NA"," 3.856994"," 5.794147e-03","NA"
"Rims2"," 5.326111","-4.496481e-02","Rims2"
"NA"," 4.615264","-4.781438e-01","NA"
"Gm13398"," 4.561448"," 2.582584e-02","Gm13398"
"NA"," 3.484000","-1.972770e-01","NA"
"NA"," 7.610473","-5.049235e-01","NA"
"NA"," 4.806208"," 2.206780e-02","NA"
"NA"," 3.690122"," 1.248026e-01","NA"
"NA"," 4.039531","-6.903497e-01","NA"
"NA"," 5.047527","-1.212471e-01","NA"
"Enpp2"," 3.492543","-1.782303e-02","Enpp2"
"Acvr1c"," 3.137837","-6.506637e-02","Acvr1c"
"Sike1"," 4.570916"," 1.645804e-01","Sike1"
"Bzw2"," 5.331728"," 2.316735e-01","Bzw2"
"NA"," 3.353678"," 3.782084e-03","NA"
"Atad2"," 4.664835"," 1.126938e-01","Atad2"
"NA"," 3.693391"," 2.394383e-01","NA"
"NA"," 6.484844","-1.740151e-01","NA"
"Vax2os"," 4.988214"," 7.224156e-02","Vax2os"
"NA"," 5.777503","-3.608390e-01","NA"
"Cep44"," 3.696953","-1.591178e-01","Cep44"
"Eif2ak4"," 4.151306","-1.279379e-01","Eif2ak4"
"B230118H07Rik"," 5.636984"," 9.330530e-02","B230118H07Rik"
"NA"," 3.471033","-4.863638e-03","NA"
"NA"," 5.194598","-7.818756e-01","NA"
"NA"," 3.272724"," 9.188937e-02","NA"
"NA"," 7.637693","-9.190577e-01","NA"
"NA"," 5.410599","-1.027058e-01","NA"
"D5Ertd121e"," 3.249989","-1.310562e-01","D5Ertd121e"
"NA"," 4.304975","-3.583292e-02","NA"
"Ptgr2"," 4.098970","-8.216499e-02","Ptgr2"
"Gm4349"," 3.740519"," 5.236885e-02","Gm4349"
"Fastkd2"," 4.357364"," 3.327140e-02","Fastkd2"
"NA"," 4.271783","-2.401623e-02","NA"
"Tmco3"," 4.997861","-5.511917e-02","Tmco3"
"NA"," 5.038802"," 1.628191e-01","NA"
"Rgs2"," 4.484782","-6.549344e-02","Rgs2"
"NA"," 5.723585","-1.471063e-01","NA"
"Rnf144b"," 4.464193","-5.390524e-02","Rnf144b"
"NA"," 3.571741","-1.351320e-01","NA"
"NA"," 4.720143","-5.983759e-02","NA"
"Arhgap31"," 5.972591","-1.894509e-01","Arhgap31"
"Gm16233"," 4.193998"," 2.500815e-02","Gm16233"
"9630050E16Rik"," 5.002467"," 7.521682e-03","9630050E16Rik"
"Foxp1"," 4.878654","-3.473091e-02","Foxp1"
"NA"," 3.931446","-1.713776e-02","NA"
"Meis1"," 6.178224"," 5.075312e-02","Meis1"
"E130307A14Rik"," 4.962559","-1.370323e-01","E130307A14Rik"
"Mrps14"," 5.436860","-2.116658e-01","Mrps14"
"NA"," 5.978599","-3.291051e-01","NA"
"Ms4a2"," 3.842305"," 7.838494e-03","Ms4a2"
"Cd44"," 3.363788","-2.674168e-02","Cd44"
"Npc2"," 5.035489"," 9.684899e-02","Npc2"
"NA"," 4.459716"," 1.383974e-01","NA"
"NA"," 4.570775"," 4.375755e-02","NA"
"D130009B15Rik"," 5.084787","-1.201334e-01","D130009B15Rik"
"NA"," 4.647554","-5.031133e-01","NA"
"NA"," 3.114408"," 5.853523e-02","NA"
"Igdcc4"," 5.095241","-6.055964e-03","Igdcc4"
"NA"," 6.364155","-3.738186e-01","NA"
"4932435O22Rik"," 3.666071","-4.959744e-02","4932435O22Rik"
"NA"," 5.539876"," 1.187263e-01","NA"
"Htr5a"," 4.184674"," 2.719053e-03","Htr5a"
"Ndst3"," 4.496062"," 5.829979e-02","Ndst3"
"NA"," 3.222096","-1.078337e-01","NA"
"NA"," 4.078598","-2.422631e-01","NA"
"2610301B20Rik"," 3.444214"," 3.707136e-03","2610301B20Rik"
"Nrcam"," 4.701630"," 4.491422e-02","Nrcam"
"Prpf38a"," 6.187513"," 2.765877e-01","Prpf38a"
"NA"," 4.751762"," 1.128333e-01","NA"
"NA"," 3.725224"," 8.280788e-02","NA"
"NA"," 3.433996","-4.183795e-02","NA"
"AU019754"," 5.705486","-1.099293e-01","AU019754"
"Ankrd63"," 5.070762","-9.550523e-02","Ankrd63"
"Traf6"," 5.395231","-2.773782e-01","Traf6"
"NA"," 5.335216","-6.220662e-03","NA"
"NA"," 5.824189","-5.858207e-02","NA"
"Ank1"," 5.864097"," 2.832598e-01","Ank1"
"NA"," 3.338219","-9.614618e-02","NA"
"NA"," 3.809601"," 1.595454e-01","NA"
"Cdk12"," 4.216218","-4.764161e-01","Cdk12"
"NA"," 3.541665"," 2.140305e-02","NA"
"Cdk16"," 4.786382"," 1.399671e-01","Cdk16"
"NA"," 4.900285","-1.055292e-01","NA"
"Fbxw13"," 3.774668","-3.021142e-01","Fbxw13"
"NA"," 4.470718","-1.197762e-01","NA"
"NA"," 6.142599","-2.454367e-01","NA"
"NA"," 3.202782"," 1.102811e-03","NA"
"NA"," 5.536196"," 2.533334e-02","NA"
"NA"," 4.228723","-1.804727e-01","NA"
"Mtl5"," 4.173535"," 6.462705e-02","Mtl5"
"Gm3134"," 3.144917","-8.779841e-04","Gm3134"
"NA"," 6.375090"," 2.378656e-02","NA"
"Psmc2"," 4.310187"," 6.898148e-02","Psmc2"
"Unc13b"," 3.909504","-1.595017e-01","Unc13b"
"Pdzrn3"," 3.868260","-1.415575e-02","Pdzrn3"
"Nup210"," 3.299927"," 5.026618e-02","Nup210"
"Thap4"," 4.790793","-1.594182e-02","Thap4"
"NA"," 3.811950","-4.291111e-01","NA"
"A530058N18Rik"," 3.920772"," 2.696729e-01","A530058N18Rik"
"Katnbl1"," 6.429917","-4.743005e-01","Katnbl1"
"Dmd"," 3.344441","-7.637695e-03","Dmd"
"NA"," 4.273355"," 9.092010e-04","NA"
"D6Ertd47e"," 4.934830"," 7.401542e-02","D6Ertd47e"
"NA"," 4.391034"," 1.304537e-01","NA"
"Pag1"," 5.589134"," 1.045862e-01","Pag1"
"NA"," 3.664844"," 9.167172e-02","NA"
"Gm15666"," 5.052005","-1.872942e-01","Gm15666"
"NA"," 4.232533"," 2.088265e-01","NA"
"Trmt13"," 4.580951"," 1.586353e-01","Trmt13"
"NA"," 4.628614"," 6.971418e-02","NA"
"NA"," 6.354716","-1.845970e-01","NA"
"NA"," 3.476979"," 1.071418e-01","NA"
"D130043K22Rik"," 4.664950"," 1.041767e-01","D130043K22Rik"
"NA"," 3.355781","-6.655516e-02","NA"
"March7"," 4.039432"," 1.627090e-01","March7"
"D1Ertd646e"," 4.016699","-9.705868e-02","D1Ertd646e"
"NA"," 6.381699","-8.845364e-02","NA"
"NA"," 3.636972"," 1.725898e-01","NA"
"Gm20383"," 2.867369"," 5.033441e-02","Gm20383"
"D430042O09Rik"," 5.636375","-1.305571e-01","D430042O09Rik"
"NA"," 6.007879","-9.425286e-02","NA"
"Kdm2a"," 3.974280","-1.153600e-01","Kdm2a"
"NA"," 5.536433","-1.442491e+00","NA"
"NA"," 5.321053","-4.720295e-01","NA"
"Fam162a"," 5.919330","-7.587120e-02","Fam162a"
"Micu1"," 4.381217","-1.255810e-01","Micu1"
"NA"," 3.528364"," 5.669313e-03","NA"
"NA"," 5.238764"," 6.595873e-02","NA"
"NA"," 4.738011","-5.813326e-02","NA"
"C2cd4c"," 5.977498","-3.108969e-02","C2cd4c"
